state_name,town_name,median_download_speed,median_upload_speed,median_latency
Ohio,Newark,169.56,20.02,20
Ohio,Niles,215.48,11.65,21
Ohio,North Canton,232.2,18.88,17
Ohio,North Olmsted,242.99,22.62,21
Ohio,North Ridgeville,252.03,22.13,22
Ohio,North Royalton,197.87,22.55,23
Ohio,Norton,317.03,18.66,15
Ohio,Norwalk,169.06,11.61,19
Ohio,Norwood,164.89,32.4,13
Ohio,Olmsted Falls,220.41,18.89,23
Ohio,Oxford,220.67,11.66,26
Ohio,Painesville,183.71,18.09,17
Ohio,Parma,251.2,34.99,22
Ohio,Parma Heights,255.69,32.25,22
Ohio,Pataskala,237.84,11.78,19
Ohio,Pepper Pike,173.96,22.48,16
Ohio,Perrysburg,198.29,11.23,17
Ohio,Pickerington,233.51,22.28,21
Ohio,Piqua,215.56,18.63,22
Ohio,Powell,235.14,11.78,17
Ohio,Reynoldsburg,206.81,21.51,24
Ohio,Riverside,334.56,22.4,20
Ohio,Rocky River,215.96,23.41,22
Ohio,Sandusky,92.85,5.45,17
Ohio,Seven Hills,178.77,20.49,23
Ohio,Shaker Heights,218.74,25.47,12
Ohio,Sharonville,212.65,22.66,15
Ohio,Sidney,269.18,11.83,25
Ohio,Solon,166.71,18.96,16
Ohio,South Euclid,227.52,36.48,11
Ohio,Springboro,254.47,38.38,17
Ohio,Springfield,220.5,11.85,25
Ohio,Stow,229.17,11.69,20
Ohio,Streetsboro,218,15.86,18
Ohio,Strongsville,209.76,21.06,21
Ohio,Sylvania,197.62,69.86,9
Ohio,Tallmadge,184.66,11.72,20
Ohio,Toledo,111.61,9.14,15
Ohio,Trotwood,257.34,11.63,25
Ohio,Troy,268.09,23.2,20
Ohio,Twinsburg,215.76,20.44,15
Ohio,Upper Arlington,218.57,22.23,18
Ohio,Vandalia,286.97,74.08,7
Ohio,Vermilion,229.35,11.64,22
Ohio,Wadsworth,208.2,15.92,20
Ohio,Warren,232.06,11.63,21
Ohio,West Carrollton,255.04,11.88,26
Ohio,Westerville,186.85,20.95,24
Ohio,Westlake,211.79,21.26,22
Ohio,Whitehall,223.2,17.71,19
Ohio,Wickliffe,302.89,110.57,5
Ohio,Willoughby,237.19,12.12,16
Ohio,Wilmington,154.75,11.7,20
Ohio,Woodbourne-Hyde Park,240.67,23.67,21
Ohio,Wooster,90.39,11.13,11
Ohio,Worthington,217.39,20.42,21
Ohio,Xenia,186.21,11.72,28
Ohio,Youngstown,225.3,14.3,17
Ohio,Zanesville,243.15,11.58,18
Oklahoma,Ada,124.03,25.85,14
Oklahoma,Altus,225.57,39.91,20
Oklahoma,Ardmore,105.2,20.57,12
Oklahoma,Bartlesville,190.53,31.19,14
Oklahoma,Bethany,281.99,24.49,11
Oklahoma,Bixby,209.63,36.22,9
Oklahoma,Broken Arrow,208.27,11.54,12
Oklahoma,Chickasha,99.73,7.98,22
Oklahoma,Choctaw,222.71,10.99,10
Oklahoma,Claremore,176.6,10.82,13
Oklahoma,Del City,230.14,35.8,11
Oklahoma,Duncan,192.5,28.17,9
Oklahoma,Durant,127.04,27.1,17
Oklahoma,Edmond,190.03,25.64,12
Oklahoma,Enid,256.39,38.86,16
Oklahoma,Fort Sill,177.72,35.14,9
Oklahoma,Jenks,233.35,36.52,12
Oklahoma,Lawton,110.98,22.63,10
Oklahoma,McAlester,114.7,26.29,20
Oklahoma,Midwest City,268.9,19.62,10
Oklahoma,Moore,275.52,36.31,11
Oklahoma,Muskogee,205.73,26.47,26
Oklahoma,Mustang,261.25,37.26,11
Oklahoma,Newcastle,153.83,165.26,10
Oklahoma,Noble,106.03,104.81,4
Oklahoma,Norman,213.32,36.35,10
Oklahoma,Oklahoma City,232.08,36.11,11
Oklahoma,Owasso,281.46,36.08,12
Oklahoma,Ponca City,80.25,24.46,17
Oklahoma,Sand Springs,265.21,32.2,13
Oklahoma,Sapulpa,178.18,10.76,13
Oklahoma,Shawnee,206.38,41.22,14
Oklahoma,Stillwater,209.69,37.1,18
Oklahoma,Tahlequah,98.31,17.54,19
Oklahoma,Tulsa,195.76,19.57,12
Oklahoma,The Village,361.5,242.64,11
Oklahoma,Weatherford,136.72,104.47,9
Oklahoma,Yukon,249.22,28.64,13
Oregon,Albany,210.07,15.09,13
Oregon,Aloha,212.96,48.04,7
Oregon,Altamont,188.84,14.11,11
Oregon,Ashland,109.22,10.67,11
Oregon,Beaverton,203.3,35.77,9
Oregon,Bend,158.28,13.37,26
Oregon,Coos Bay,209.88,22.83,14
Oregon,Corvallis,212.71,12.7,13
Oregon,Damascus,192.28,23.86,11
Oregon,Eugene,204.26,15.2,15
Oregon,Fairview,241.84,72.09,8
Oregon,Florence,240.43,11.5,21
Oregon,Forest Grove,192.81,47.79,8
Oregon,Grants Pass,214.56,11.42,10
Oregon,Gresham,206.68,39.49,10
Oregon,Happy Valley,203.11,24.19,11
Oregon,Hillsboro,214.02,41.24,8
Oregon,Jennings Lodge,234.2,20.2,12
Oregon,Keizer,241.63,15.29,12
Oregon,King City,198.53,41.18,9
Oregon,Klamath Falls,235.55,11.46,11
Oregon,Lake Oswego,233.95,17.81,12
Oregon,Lebanon,105.17,11.73,15
Oregon,McMinnville,183.81,23.8,11
Oregon,Medford,236.58,19.86,9
Oregon,Milwaukie,212.32,23.12,11
Oregon,Newberg,178.18,24.15,12
Oregon,Newport,94.5,11.28,20
Oregon,Oatfield,216.66,20.63,12
Oregon,Oregon City,252.4,20.18,12
Oregon,Pendleton,215.15,59.21,5
Oregon,Portland,190.35,23.34,11
Oregon,Redmond,133.97,13.38,26
Oregon,Roseburg,169.44,19.52,15
Oregon,Salem,237.64,15.9,12
Oregon,Seaside,211.27,11.38,19
Oregon,Sherwood,195.57,62.46,7
Oregon,Springfield,155.55,15.79,16
Oregon,Sunnyside,140.14,17.57,13
Oregon,Sunriver,104.91,12.7,27
Oregon,Tigard,188.83,23.76,11
Oregon,Troutdale,197.14,39.33,9
Oregon,Tualatin,177.01,36.4,10
Oregon,West Linn,194.36,18.7,13
Oregon,West Slope,232.04,17.96,11
Oregon,Wilsonville,152.31,23.45,12
Oregon,Woodburn,220.5,11.35,11
Pennsylvania,Allentown,190.92,24.2,12
Pennsylvania,Altoona,122.53,25.03,20
Pennsylvania,Ardmore,234.94,94.56,8
Pennsylvania,Bala Cynwyd,280.39,41.43,10
Pennsylvania,Baldwin,303.63,41.31,9
Pennsylvania,Bensalem,262.33,23.82,12
Pennsylvania,Bethel Park,237.32,79.9,9
Pennsylvania,Bethlehem,144.96,20.78,14
Pennsylvania,Camp Hill,235.51,71.5,13
Pennsylvania,Carlisle,238.83,23.78,13
Pennsylvania,Carnegie,273.25,41.54,9
Pennsylvania,Chambersburg,170.27,21.5,14
Pennsylvania,Coatesville,246.99,40.22,10
Pennsylvania,Cranberry Township,221.59,19.86,11
Pennsylvania,Dormont,269.23,178.72,7
Pennsylvania,East Norriton,212.44,41.54,10
Pennsylvania,Elim,102.35,22.26,15
Pennsylvania,Elkins Park,235.79,23.62,14
Pennsylvania,Ephrata,165.15,14.62,11
Pennsylvania,Ephrata Township,202.76,14.8,11
Pennsylvania,Erie,244.8,11.68,20
Pennsylvania,Exton,289.74,119.25,7
Pennsylvania,Forest Hills,250.3,92.8,6
Pennsylvania,Glenside,213.62,68.22,8
Pennsylvania,Greensburg,162.04,19.9,16
Pennsylvania,Hampton Township,248.29,41.6,10
Pennsylvania,Hanover,267.49,23.68,12
Pennsylvania,Harleysville,308.19,40.51,11
Pennsylvania,Harrisburg,166.22,23.64,16
Pennsylvania,Havertown,177.03,56.53,9
Pennsylvania,Hazleton,178.78,27.03,13
Pennsylvania,Hermitage,228.52,11.6,20
Pennsylvania,Hershey,250.84,27.88,13
Pennsylvania,Horsham,252.13,24.12,12
Pennsylvania,Indiana,211.65,17.95,13
Pennsylvania,Johnstown,160.91,36.1,16
Pennsylvania,King of Prussia,234.23,30.8,11
Pennsylvania,Kingston,188.54,19.69,33
Pennsylvania,Lancaster,186.74,20.78,12
Pennsylvania,Lansdale,240.59,119.52,7
Pennsylvania,Levittown,238,94.59,10
Pennsylvania,Linglestown,188.26,103.1,13
Pennsylvania,Lower Burrell,207.67,21.36,17
Pennsylvania,McCandless,244.15,41.66,9
Pennsylvania,McKeesport,232.93,22.78,17
Pennsylvania,Meadville,206.99,20.91,10
Pennsylvania,Monroeville,232.08,40.81,9
Pennsylvania,Moon,214.59,40.66,9
Pennsylvania,Mount Lebanon,272.84,151.45,7
Pennsylvania,Mountain Top,96.04,9.74,18
Pennsylvania,Murrysville,236.93,23.19,13
Pennsylvania,Nether Providence Township,258.34,40.35,13
Pennsylvania,New Castle,233.28,23.03,16
Pennsylvania,Norristown,237.61,35.85,11
Pennsylvania,Penn Hills,256.4,62.53,8
Pennsylvania,Philadelphia,193.76,38.77,10
Pennsylvania,Phoenixville,185.73,41.36,11
Pennsylvania,Pittsburgh,205.88,40.17,9
Pennsylvania,Plum,263.96,40.9,11
Pennsylvania,Pottsgrove,239.31,25.15,13
Pennsylvania,Quakertown,237.72,94.4,8
Pennsylvania,Reading,182.28,21.31,31
Pennsylvania,Robinson Township,230.35,91.58,8
Pennsylvania,Ross Township,226.87,92.83,8
Pennsylvania,Saint Marys,124.36,92.95,21
Pennsylvania,Schlusser,200.2,20.99,15
Pennsylvania,Scranton,209.23,21.42,34
Pennsylvania,Spring House,223,91.51,8
Pennsylvania,Springfield,221.34,74.36,9
Pennsylvania,State College,176.51,22.4,17
Pennsylvania,Upper Darby,250.88,24.76,10
Pennsylvania,Upper Providence Township,194.65,40.05,12
Pennsylvania,Upper Saint Clair,229.77,80.6,8
Pennsylvania,Warminster,278.63,141.89,7
Pennsylvania,Wayne,188.94,76.02,9
Pennsylvania,West Chester,251.86,89.78,9
Pennsylvania,West Norriton,188.51,27.24,12
Pennsylvania,Wexford,237.86,78.05,6
Pennsylvania,Whitehall,132.28,21.63,16
Pennsylvania,Wilkes-Barre,131.76,11.56,17
Pennsylvania,Williamsport,230.47,22.31,22
Pennsylvania,Willow Grove,210.45,54.57,9
Pennsylvania,Wynnewood,194.24,41.5,10
Pennsylvania,Wyomissing,213.69,23.1,30
Pennsylvania,York,170.44,21.35,13
Rhode Island,Barrington,232.58,22.52,11
Rhode Island,Bristol,235.49,22.54,11
Rhode Island,Coventry,258.06,76.49,8
Rhode Island,Cranston,222.61,81.14,7
Rhode Island,Cumberland,149.69,35.2,10
Rhode Island,East Greenwich,248.04,126.18,9
Rhode Island,East Providence,242.16,46.03,8
Rhode Island,Glocester,230.1,43.3,9
Rhode Island,Johnston,274.03,36.95,9
Rhode Island,Lincoln,276.8,30.79,10
Rhode Island,Middletown,177.68,10.59,11
Rhode Island,Newport,162.83,10.64,11
Rhode Island,North Kingstown,207.77,84.42,9
Rhode Island,North Providence,283.64,117,7
Rhode Island,Pawtucket,279.01,91.86,7
Rhode Island,Portsmouth,191.6,10.68,11
Rhode Island,Providence,252.27,59.54,7
Rhode Island,Smithfield,229.65,60.74,10
Rhode Island,South Kingstown,208.38,82.65,9
Rhode Island,Tiverton,177.72,10.78,12
Rhode Island,Warwick,267.39,61.59,8
Rhode Island,West Warwick,250.33,96.86,8
Rhode Island,Westerly,212.74,85.99,8
Rhode Island,Woonsocket,212.18,86.81,8
South Carolina,Aiken,164.33,26.54,41
South Carolina,Anderson,194.47,15.88,23
South Carolina,Beaufort,104.53,20.35,26
South Carolina,Bluffton,194.87,31.35,20
South Carolina,Boiling Springs,271.47,22.39,20
South Carolina,Carolina Forest,248.02,57.24,9
South Carolina,Charleston,173,23.98,39
South Carolina,Clemson,108.3,30.63,17
South Carolina,Columbia,203.39,18.53,24
South Carolina,Conway,233.61,23.24,9
South Carolina,Easley,245.92,21.16,24
South Carolina,Five Forks,258.12,37.4,14
South Carolina,Florence,212.75,11.74,22
South Carolina,Forest Acres,241.86,18.01,22
South Carolina,Forestbrook,249.28,95.94,6
South Carolina,Fort Mill,266.11,109.54,5
South Carolina,Garden City,237.82,19.76,21
South Carolina,Goose Creek,267.13,41.88,15
South Carolina,Greenville,212.12,21.29,22
South Carolina,Greenwood,180.21,47.93,16
South Carolina,Greer,236.42,22.05,24
South Carolina,Hanahan,217.77,28.84,38
South Carolina,Hilton Head Island,160.19,19.14,25
South Carolina,Irmo,247.3,23.07,19
South Carolina,Johns Island,197.83,23.7,39
South Carolina,Ladson,257.62,23.92,44
South Carolina,Lexington,221.41,11.87,23
South Carolina,Little River,273.81,22.06,19
South Carolina,Mauldin,253.66,20.89,22
South Carolina,Mount Pleasant,201.8,26.08,38
South Carolina,Myrtle Beach,178.36,22.92,17
South Carolina,North Augusta,240.64,41.23,11
South Carolina,North Charleston,205.67,28.3,33
South Carolina,North Myrtle Beach,192.87,21.86,21
South Carolina,Orangeburg,105.76,11.43,26
South Carolina,Parker,189.42,13.59,24
South Carolina,Rock Hill,242.33,26.62,9
South Carolina,Saint Andrews,216.22,16.14,24
South Carolina,Simpsonville,199.16,11.74,24
South Carolina,Socastee,260.71,93.86,7
South Carolina,Spartanburg,217.13,19.8,23
South Carolina,Summerville,236.86,23.87,20
South Carolina,Sumter,216.16,19.08,19
South Carolina,Taylors,247.03,21.23,21
South Carolina,Wade Hampton,228.49,19.32,23
South Carolina,West Columbia,218.97,11.86,27
South Dakota,Aberdeen,206.49,32.59,9
South Dakota,Brookings,92.95,15.59,7
South Dakota,Rapid City,204.12,31.05,10
South Dakota,Sioux Falls,235.49,38.08,10
South Dakota,Spearfish,175.51,19.73,11
South Dakota,Watertown,188.07,34.19,11
Tennessee,Alcoa,263.58,22,18
Tennessee,Arlington,245.65,41.26,18
Tennessee,Athens,232.18,23.18,25
Tennessee,Atoka,190.53,51.41,6
Tennessee,Bartlett,214.85,23.53,16
Tennessee,Brentwood,228.53,26.28,12
Tennessee,Bristol,93.66,43.13,18
Tennessee,Chattanooga,240.27,184.52,4
Tennessee,Clarksville,221.24,113.5,12
Tennessee,Cleveland,267.36,22.23,22
Tennessee,Collegedale,281.59,115.12,5
Tennessee,Collierville,223.56,25.68,18
Tennessee,Columbia,246.12,31.38,17
Tennessee,Cookeville,146.62,19.39,16
Tennessee,Corryton,214.48,22.73,25
Tennessee,Crossville,196.45,27.1,18
Tennessee,Dickson,203.42,23.35,13
Tennessee,Dyersburg,101.27,25.75,37
Tennessee,East Brainerd,286.33,188.69,5
Tennessee,East Ridge,223.95,177.19,4
Tennessee,Farragut,163.74,62.32,15
Tennessee,Franklin,240.89,39.91,12
Tennessee,Gallatin,264.71,39.1,12
Tennessee,Gatlinburg,118.43,18.17,20
Tennessee,Germantown,195.17,22.12,16
Tennessee,Goodlettsville,211.96,23.13,11
Tennessee,Hendersonville,261.51,40.75,11
Tennessee,Jackson,226.41,120.82,6
Tennessee,Johnson City,215.96,22.45,11
Tennessee,Jonesborough,72.6,11.45,30
Tennessee,Karns,309.77,23.63,18
Tennessee,Kingsport,203.99,11.39,12
Tennessee,Knoxville,225.26,29.52,23
Tennessee,La Vergne,192.2,40.38,17
Tennessee,Lakeland,254.53,23.63,15
Tennessee,Lebanon,250.51,34.84,21
Tennessee,Maryville,259.33,22.54,17
Tennessee,Memphis,159.93,23.12,15
Tennessee,Middle Valley,285.83,206.5,3
Tennessee,Millington,124.63,15.8,9
Tennessee,Morristown,212.24,70.34,9
Tennessee,Mount Juliet,195.66,29.99,18
Tennessee,Murfreesboro,271.7,41.91,11
Tennessee,Nashville,207.53,34.79,11
Tennessee,Oak Hill,211.05,37.18,12
Tennessee,Oak Ridge,236.71,22.89,18
Tennessee,Oakland,291.71,23.47,16
Tennessee,Ooltewah,272.63,59.9,16
Tennessee,Pigeon Forge,86.19,11.65,25
Tennessee,Piney Flats,233.07,14.51,11
Tennessee,Portland,240.25,34.54,11
Tennessee,Red Bank,259.21,208.36,3
Tennessee,Sevierville,184.4,15.52,24
Tennessee,Shelbyville,277.06,31.18,18
Tennessee,Smyrna,286.07,109.79,10
Tennessee,Soddy-Daisy,286.34,253.22,3
Tennessee,Spring Hill,308.9,142.28,9
Tennessee,Springfield,238.1,23.68,12
Tennessee,Thompson's Station,288.45,229.61,4
Tennessee,Tullahoma,132.97,39.38,11
Tennessee,White House,333.78,180.68,10
Texas,Abilene,235.14,43.07,9
Texas,Addison,248.52,32.12,9
Texas,Agua Dulce,375.22,23.44,34
Texas,Alamo Heights,277.89,52.36,16
Texas,Allen,276.62,71.83,8
Texas,Alton,212.35,11.47,31
Texas,Alvin,257.32,41.43,11
Texas,Amarillo,246.05,53.47,10
Texas,Andrews,208.19,33.52,15
Texas,Angleton,268.91,36.68,11
Texas,Anna,300.65,157.14,9
Texas,Argyle,199.11,51.79,9
Texas,Arlington,234.67,21.5,13
Texas,Atascocita,260.24,37.91,11
Texas,Athens,102.28,20.86,14
Texas,Aubrey,251.08,119.98,7
Texas,Austin,232.72,34.95,11
Texas,Azle,124.43,21.38,12
Texas,Balch Springs,292,71.29,9
Texas,Bastrop,258,21.34,18
Texas,Baytown,218.38,21.32,13
Texas,Beaumont,226.82,18.31,16
Texas,Bedford,256.85,21.62,13
Texas,Bee Cave,226.2,26.61,13
Texas,Bellaire,262.2,41.61,8
Texas,Belton,259.1,22.94,19
Texas,Benbrook,234.11,20.1,10
Texas,Big Spring,234.82,21.4,12
Texas,Boerne,136.5,82.49,7
Texas,Brenham,107.77,21.34,11
Texas,Brownsville,225.14,11.59,30
Texas,Brushy Creek,242.53,35.62,14
Texas,Bryan,215.98,36.64,9
Texas,Buda,237.89,17.71,14
Texas,Bulverde,179.29,48.7,13
Texas,Burkburnett,198.22,119.84,11
Texas,Burleson,234.61,122.2,7
Texas,Canyon,216.01,142.3,8
Texas,Canyon Lake,142.05,114.83,13
Texas,Carrollton,227.18,44.01,8
Texas,Castle Hills,311.36,77.32,11
Texas,Cedar Hill,211.89,21.19,14
Texas,Cedar Park,245.45,21.75,13
Texas,Celina,311.88,198.56,7
Texas,Channelview,222.38,23.6,13
Texas,Cibolo,240.75,22.19,22
Texas,Cinco Ranch,220.94,19.77,12
Texas,Cleburne,244.02,30.33,10
Texas,Cloverleaf,301.6,39.82,12
Texas,College Station,198.55,36.5,10
Texas,Colleyville,221.37,56.7,9
Texas,The Colony,281.99,100.65,7
Texas,Conroe,220.35,41.43,7
Texas,Converse,289.49,22.41,22
Texas,Coppell,210.01,93.93,7
Texas,Copperas Cove,264.5,12.16,17
Texas,Corinth,245.81,17.85,12
Texas,Corpus Christi,249.05,22.74,26
Texas,Corsicana,99.68,30.98,22
Texas,Cross Mountain,213.27,17.78,23
Texas,Crowley,161.05,20.81,11
Texas,Cypress,258.64,39.13,10
Texas,Dallas,114.23,13.63,17
Texas,Deer Park,289.67,39.01,12
Texas,Denison,175.9,28.27,14
Texas,Denton,222.31,39.51,9
Texas,DeSoto,246.47,23.36,12
Texas,Dickinson,215.17,23.18,15
Texas,Duncanville,262.43,31.97,10
Texas,Eagle Pass,181.07,11.5,26
Texas,Edinburg,254.74,14.53,30
Texas,El Paso,253,20.57,34
Texas,Ennis,171.02,11.3,13
Texas,Euless,262.91,37.79,10
Texas,Fairview,278.1,123.78,8
Texas,Farmers Branch,258.99,45.18,7
Texas,Fate,276.86,140.35,6
Texas,Flower Mound,226.11,79.14,8
Texas,Forney,273.59,80.61,7
Texas,Fort Bliss,219.92,13.98,35
Texas,Fort Hood,356.32,21.22,17
Texas,Fort Worth,238.79,29.82,9
Texas,Fredericksburg,226.58,11.82,14
Texas,Fresno,242.93,23.76,13
Texas,Friendswood,213.66,42.15,14
Texas,Frisco,261.26,44.08,9
Texas,Fulshear,293.1,94.62,8
Texas,Gainesville,215.14,36.75,11
Texas,Galveston,140.62,13.7,15
Texas,Garland,228.5,28.82,11
Texas,Georgetown,235.87,27.46,10
Texas,Granbury,236.48,21.56,11
Texas,Grand Prairie,249.58,22.94,12
Texas,Granite Shoals,119.84,30.89,24
Texas,Grapevine,154,67.08,7
Texas,Greatwood,283.57,56.09,9
Texas,Greenville,255.05,17.04,14
Texas,Groves,241.13,16.07,16
Texas,Haltom City,290.26,35.43,9
Texas,Harker Heights,258.76,19.53,17
Texas,Harlingen,242.87,12.93,26
Texas,Hedwig Village,172.86,33.37,12
Texas,Helotes,198.89,18.66,24
Texas,Highland Park,246.17,118.58,5
Texas,Highland Village,204.88,150.95,6
Texas,Horizon City,331.55,22.5,33
Texas,Horseshoe Bay,90.92,29.88,20
Texas,Houston,200.02,29.02,11
Texas,Hudson Oaks,42.39,10.3,16
Texas,Humble,230.43,23.93,12
Texas,Huntsville,188.94,29.56,10
Texas,Hurst,296.64,37.63,8
Texas,Hutto,277.95,19.99,14
Texas,Irving,229.92,31.93,11
Texas,Jacksonville,171.11,28.12,11
Texas,Jersey Village,242.31,23.79,11
Texas,Jollyville,256.21,22.73,13
Texas,Katy,251.87,41.09,9
Texas,Keller,224.11,57.95,8
Texas,Kennedale,188.48,21.22,12
Texas,Kerrville,199.06,18.5,15
Texas,Kilgore,151.68,44.54,16
Texas,Killeen,277.47,18.14,18
Texas,Kingsville,220.64,26.96,19
Texas,Kyle,259.59,22.2,13
Texas,La Marque,233.97,23.61,14
Texas,La Porte,268.42,40.66,10
Texas,Lago Vista,215.51,17.88,14
Texas,Lake Jackson,224.28,18.84,14
Texas,Lakeway,211.2,20.25,13
Texas,Lancaster,220.58,20.55,13
Texas,Lantana,231.08,87.69,7
Texas,Laredo,203.8,13.6,29
Texas,League City,221.03,40.71,16
Texas,Leander,253.22,82.89,13
Texas,Leon Valley,325.92,161.94,5
Texas,Levelland,166.46,155.02,4
Texas,Lewisville,241.26,37.15,10
Texas,Little Elm,306.77,103.82,8
Texas,Longview,131.71,33.53,17
Texas,Lubbock,233.98,42.57,11
Texas,Lucas,212.92,46.86,9
Texas,Lufkin,181.52,31.16,13
Texas,Lumberton,248.82,11.57,18
Texas,Manor,310.94,100.93,13
Texas,Mansfield,266.94,39.96,9
Texas,Manvel,240.38,36.07,12
Texas,Marble Falls,118.23,23.19,19
Texas,Marshall,91.48,22.65,9
Texas,McAllen,242.85,19.19,28
Texas,McKinney,255.89,24.47,12
Texas,Melissa,284.52,40.93,11
Texas,Mesquite,228.3,22.8,15
Texas,Midland,226.41,35.77,13
Texas,Midlothian,104.21,19.7,13
Texas,Mineral Wells,101.15,21.52,14
Texas,Mission,224.84,11.9,31
Texas,Mission Bend,271.75,23.88,12
Texas,Missouri City,215.48,23.15,14
Texas,Mont Belvieu,294.86,154.94,4
Texas,Mount Pleasant,110.5,26.64,13
Texas,Murphy,232.54,94.41,8
Texas,Nacogdoches,228.6,31.42,12
Texas,Nederland,269.6,23.09,13
Texas,New Braunfels,264.18,23.11,21
Texas,New Caney,118.09,8.67,10
Texas,North Richland Hills,246.7,21.97,10
Texas,Northlake,239.21,161.06,6
Texas,Odessa,171.97,31.84,11
Texas,Orange,197.76,14.2,18
Texas,Palestine,74.15,7.96,47
Texas,Paris,146.4,21.71,13
Texas,Pasadena,200.33,22.94,13
Texas,Pearland,234.76,29.51,13
Texas,Pecan Grove,255.44,31.03,12
Texas,Pflugerville,269.25,77.11,13
Texas,Pharr,236.57,11.93,26
Texas,Piney Point Village,226.61,25.53,11
Texas,Plainview,241.38,124.46,5
Texas,Plano,227.17,57.13,9
Texas,Port Aransas,128.94,11,26
Texas,Port Arthur,205.84,11.58,18
Texas,Port Neches,252.93,20.26,15
Texas,Porter,239.89,48.51,7
Texas,Portland,286.38,22.73,25
Texas,Princeton,329.51,37.86,12
Texas,Prosper,278.72,118.7,8
Texas,Red Oak,53.94,12.37,16
Texas,Richardson,266.47,39.55,9
Texas,Richmond,277.1,55.82,8
Texas,Roanoke,268.68,69.73,7
Texas,Robinson,286.99,21.78,17
Texas,Rockport,150.87,11.62,29
Texas,Rockwall,256.96,27.32,11
Texas,Rosenberg,261.66,39.46,11
Texas,Round Rock,256.54,22.89,13
Texas,Rowlett,254.01,66.69,9
Texas,Royse City,335.8,241.26,7
Texas,Sachse,275.25,58.9,9
Texas,Saginaw,269.64,22.28,11
Texas,San Angelo,259.96,37.16,13
Texas,San Antonio,248.59,30.85,19
Texas,San Benito,253.74,11.46,30
Texas,San Juan,239.49,11.84,27
Texas,San Marcos,192.74,20.72,16
Texas,Schertz,263.03,22.44,22
Texas,Seabrook,224.08,23.16,14
Texas,Seguin,230.78,21.06,21
Texas,Shavano Park,264.28,34.54,19
Texas,Sherman,203.73,31.75,12
Texas,Sienna Plantation,227.34,23.17,16
Texas,Socorro,324.82,18.25,34
Texas,South Padre Island,172.45,11.36,31
Texas,Southlake,213.27,108.68,7
Texas,Spring,291.89,92.99,7
Texas,Springtown,68.81,10.35,14
Texas,Stafford,188.12,22.82,14
Texas,Stephenville,127.24,31.67,15
Texas,Sugar Land,192.35,22.51,14
Texas,Sulphur Springs,112.16,28.97,11
Texas,Sunset Valley,324.54,277.81,3
Texas,Taylor,212.31,20.38,14
Texas,Temple,250.65,22.73,20
Texas,Terrell,117.69,25.52,10
Texas,Texarkana,166.2,31.38,16
Texas,Texas City,264.94,23.57,14
Texas,Timberwood Park,224.65,22.5,22
Texas,Tomball,235.52,155.24,6
Texas,Trophy Club,231.96,51.11,9
Texas,Tyler,181.76,26.28,10
Texas,Universal City,294.67,27.58,21
Texas,University Park,222.76,60.1,6
Texas,Victoria,238.8,32.93,16
Texas,Waco,231.5,23.08,17
Texas,Watauga,256.51,104.45,7
Texas,Waxahachie,145.59,19.93,12
Texas,Weatherford,180.07,15.59,11
Texas,Webster,117.99,94.32,16
Texas,Wells Branch,235.53,19.36,13
Texas,Weslaco,234.26,13.02,30
Texas,West Lake Hills,245.73,23.06,12
Texas,West Odessa,48.59,11.56,18
Texas,West University Place,174.58,35.61,10
Texas,Wichita Falls,215.64,16.04,19
Texas,The Woodlands,232.57,30.03,12
Texas,Woodway,250.81,23.17,18
Texas,Wylie,249,38.93,10
Utah,American Fork,152.1,23.14,11
Utah,Bluffdale,194.4,17.81,13
Utah,Bountiful,188.24,21.53,12
Utah,Brigham City,184.43,56.91,6
Utah,Cedar City,212.54,37.96,8
Utah,Centerville,205.41,115.94,4
Utah,Clearfield,245.96,38.2,10
Utah,Clinton,233.02,25.09,11
Utah,Cottonwood Heights,210.85,23.56,11
Utah,Draper,218.14,21.27,11
Utah,Eagle Mountain,98.29,82.17,4
Utah,Farmington,168.64,20.87,12
Utah,Heber City,161.83,22.25,13
Utah,Herriman,190.32,19.68,12
Utah,Highland,239.4,23.36,12
Utah,Hill Air Force Base,244.42,26.68,10
Utah,Holladay,220.63,41.18,8
Utah,Hurricane,143.45,13.2,12
Utah,Ivins,126.1,13.23,12
Utah,Kaysville,236.27,23.61,12
Utah,Kearns,196.93,20.26,12
Utah,Layton,222.01,40.72,9
Utah,Lehi,191.28,31.74,11
Utah,Lindon,150.88,41.45,8
Utah,Logan,215.22,11.9,13
Utah,Magna,303.62,23.09,12
Utah,Midvale,216.23,48.54,7
Utah,Millcreek,241.03,74.66,7
Utah,Murray,260.65,140.67,4
Utah,North Logan,240.6,16.28,13
Utah,North Ogden,155.03,18.83,13
Utah,North Salt Lake,238.52,99.82,6
Utah,Ogden,212.18,22.35,12
Utah,Orem,196.5,39.65,9
Utah,Park City,140.96,16.8,11
Utah,Payson,144.86,41.53,7
Utah,Pleasant Grove,219.29,27.87,10
Utah,Provo,215.59,132.38,5
Utah,Riverdale,274.82,20.79,12
Utah,Riverton,236.26,21.99,11
Utah,Roy,269.3,22.68,13
Utah,Saint George,140.3,16.12,11
Utah,Salt Lake City,186.94,78.62,7
Utah,Sandy,233.48,39.05,10
Utah,Saratoga Springs,203.57,41.14,10
Utah,Snyderville,102.73,25.65,10
Utah,South Jordan,209.74,32.34,10
Utah,South Ogden,234.79,21.69,12
Utah,South Salt Lake,216.82,98.61,5
